DateKey,Date,FullDateUK,FullDateUSA,DayOfMonth,DaySuffix,DayName,DayOfWeekUSA,DayOfWeekUK,DayOfWeekInMonth,DayOfWeekInYear,DayOfQuarter,DayOfYear,WeekOfMonth,WeekOfQuarter,WeekOfYear,Month,MonthName,MonthOfQuarter,Quarter,QuarterName,Year,YearName,MonthYear,MMYYYY,FirstDayOfMonth,LastDayOfMonth,FirstDayOfQuarter,LastDayOfQuarter,FirstDayOfYear,LastDayOfYear,IsHolidayUSA,IsWeekday,HolidayUSA,IsHolidayUK,HolidayUK,FiscalDayOfYear,FiscalWeekOfYear,FiscalMonth,FiscalQuarter,FiscalQuarterName,FiscalYear,FiscalYearName,FiscalMonthYear,FiscalMMYYYY,FiscalFirstDayOfMonth,FiscalLastDayOfMonth,FiscalFirstDayOfQuarter,FiscalLastDayOfQuarter,FiscalFirstDayOfYear,FiscalLastDayOfYear
20160913,"Tuesday, September 13, 2016",13/09/2016,9/13/2016,13,13th,Tuesday,3,2,2,37,11,257,3,11,38,9,September,3,3,Third,2016,CY 2016,Sep-16,92016,"Thursday, September 1, 2016","Friday, September 30, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,255,37,9,3,Third,2016,FY 2016,Sep-16,92016,"Sunday, September 4, 2016","Saturday, October 1, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20160914,"Wednesday, September 14, 2016",14/09/2016,9/14/2016,14,14th,Wednesday,4,3,2,37,11,258,3,11,38,9,September,3,3,Third,2016,CY 2016,Sep-16,92016,"Thursday, September 1, 2016","Friday, September 30, 2016","Friday, July 1, 2016","Friday, September 30, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,256,37,9,3,Third,2016,FY 2016,Sep-16,92016,"Sunday, September 4, 2016","Saturday, October 1, 2016","Sunday, July 3, 2016","Saturday, October 1, 2016","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161010,"Monday, October 10, 2016",10/10/2016,10/10/2016,10,10th,Monday,2,1,2,41,2,284,3,2,42,10,October,1,4,Fourth,2016,CY 2016,Oct-16,102016,"Saturday, October 1, 2016","Monday, October 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,282,41,10,4,Fourth,2016,FY 2016,Oct-16,102016,"Sunday, October 2, 2016","Saturday, October 29, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161011,"Tuesday, October 11, 2016",11/10/2016,10/11/2016,11,11th,Tuesday,3,2,2,41,2,285,3,2,42,10,October,1,4,Fourth,2016,CY 2016,Oct-16,102016,"Saturday, October 1, 2016","Monday, October 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,283,41,10,4,Fourth,2016,FY 2016,Oct-16,102016,"Sunday, October 2, 2016","Saturday, October 29, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161012,"Wednesday, October 12, 2016",12/10/2016,10/12/2016,12,12th,Wednesday,4,3,2,41,2,286,3,2,42,10,October,1,4,Fourth,2016,CY 2016,Oct-16,102016,"Saturday, October 1, 2016","Monday, October 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,284,41,10,4,Fourth,2016,FY 2016,Oct-16,102016,"Sunday, October 2, 2016","Saturday, October 29, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161013,"Thursday, October 13, 2016",13/10/2016,10/13/2016,13,13th,Thursday,5,4,2,41,2,287,3,2,42,10,October,1,4,Fourth,2016,CY 2016,Oct-16,102016,"Saturday, October 1, 2016","Monday, October 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,285,41,10,4,Fourth,2016,FY 2016,Oct-16,102016,"Sunday, October 2, 2016","Saturday, October 29, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161014,"Friday, October 14, 2016",14/10/2016,10/14/2016,14,14th,Friday,6,5,2,42,2,288,3,2,42,10,October,1,4,Fourth,2016,CY 2016,Oct-16,102016,"Saturday, October 1, 2016","Monday, October 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,286,41,10,4,Fourth,2016,FY 2016,Oct-16,102016,"Sunday, October 2, 2016","Saturday, October 29, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161114,"Monday, November 14, 2016",14/11/2016,11/14/2016,14,14th,Monday,2,1,2,46,7,319,3,7,47,11,November,2,4,Fourth,2016,CY 2016,Nov-16,112016,"Tuesday, November 1, 2016","Wednesday, November 30, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,317,46,11,4,Fourth,2016,FY 2016,Nov-16,112016,"Sunday, October 30, 2016","Saturday, December 10, 2016","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161212,"Monday, December 12, 2016",12/12/2016,12/12/2016,12,12th,Monday,2,1,2,50,11,347,3,11,51,12,December,3,4,Fourth,2016,CY 2016,Dec-16,122016,"Thursday, December 1, 2016","Saturday, December 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,345,50,12,4,Fourth,2016,FY 2016,Dec-16,122016,"Sunday, December 11, 2016","Saturday, January 7, 2017","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161213,"Tuesday, December 13, 2016",13/12/2016,12/13/2016,13,13th,Tuesday,3,2,2,50,11,348,3,11,51,12,December,3,4,Fourth,2016,CY 2016,Dec-16,122016,"Thursday, December 1, 2016","Saturday, December 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,346,50,12,4,Fourth,2016,FY 2016,Dec-16,122016,"Sunday, December 11, 2016","Saturday, January 7, 2017","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20161214,"Wednesday, December 14, 2016",14/12/2016,12/14/2016,14,14th,Wednesday,4,3,2,50,11,349,3,11,51,12,December,3,4,Fourth,2016,CY 2016,Dec-16,122016,"Thursday, December 1, 2016","Saturday, December 31, 2016","Saturday, October 1, 2016","Saturday, December 31, 2016","Friday, January 1, 2016","Saturday, December 31, 2016",FALSE,TRUE,,FALSE,,347,50,12,4,Fourth,2016,FY 2016,Dec-16,122016,"Sunday, December 11, 2016","Saturday, January 7, 2017","Sunday, October 2, 2016","Saturday, January 7, 2017","Sunday, January 3, 2016","Saturday, January 7, 2017"
20170213,"Monday, February 13, 2017",13/02/2017,2/13/2017,13,13th,Monday,2,1,2,7,7,44,3,7,7,2,February,2,1,First,2017,CY 2017,Feb-17,22017,"Wednesday, February 1, 2017","Tuesday, February 28, 2017","Sunday, January 1, 2017","Friday, March 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,37,6,2,1,First,2017,FY 2017,Feb-17,22017,"Sunday, February 5, 2017","Saturday, March 11, 2017","Sunday, January 8, 2017","Saturday, April 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170313,"Monday, March 13, 2017",13/03/2017,3/13/2017,13,13th,Monday,2,1,2,11,11,72,3,11,11,3,March,3,1,First,2017,CY 2017,Mar-17,32017,"Wednesday, March 1, 2017","Friday, March 31, 2017","Sunday, January 1, 2017","Friday, March 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,65,10,3,1,First,2017,FY 2017,Mar-17,32017,"Sunday, March 12, 2017","Saturday, April 8, 2017","Sunday, January 8, 2017","Saturday, April 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170314,"Tuesday, March 14, 2017",14/03/2017,3/14/2017,14,14th,Tuesday,3,2,2,11,11,73,3,11,11,3,March,3,1,First,2017,CY 2017,Mar-17,32017,"Wednesday, March 1, 2017","Friday, March 31, 2017","Sunday, January 1, 2017","Friday, March 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,66,10,3,1,First,2017,FY 2017,Mar-17,32017,"Sunday, March 12, 2017","Saturday, April 8, 2017","Sunday, January 8, 2017","Saturday, April 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170410,"Monday, April 10, 2017",10/4/2017,4/10/2017,10,10th,Monday,2,1,2,15,2,100,3,2,15,4,April,1,2,Second,2017,CY 2017,Apr-17,42017,"Saturday, April 1, 2017","Sunday, April 30, 2017","Saturday, April 1, 2017","Friday, June 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,93,14,4,2,Second,2017,FY 2017,Apr-17,42017,"Sunday, April 9, 2017","Saturday, May 6, 2017","Sunday, April 9, 2017","Saturday, July 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170411,"Tuesday, April 11, 2017",11/4/2017,4/11/2017,11,11th,Tuesday,3,2,2,15,2,101,3,2,15,4,April,1,2,Second,2017,CY 2017,Apr-17,42017,"Saturday, April 1, 2017","Sunday, April 30, 2017","Saturday, April 1, 2017","Friday, June 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,94,14,4,2,Second,2017,FY 2017,Apr-17,42017,"Sunday, April 9, 2017","Saturday, May 6, 2017","Sunday, April 9, 2017","Saturday, July 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170412,"Wednesday, April 12, 2017",12/4/2017,4/12/2017,12,12th,Wednesday,4,3,2,15,2,102,3,2,15,4,April,1,2,Second,2017,CY 2017,Apr-17,42017,"Saturday, April 1, 2017","Sunday, April 30, 2017","Saturday, April 1, 2017","Friday, June 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,95,14,4,2,Second,2017,FY 2017,Apr-17,42017,"Sunday, April 9, 2017","Saturday, May 6, 2017","Sunday, April 9, 2017","Saturday, July 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170413,"Thursday, April 13, 2017",13/04/2017,4/13/2017,13,13th,Thursday,5,4,2,15,2,103,3,2,15,4,April,1,2,Second,2017,CY 2017,Apr-17,42017,"Saturday, April 1, 2017","Sunday, April 30, 2017","Saturday, April 1, 2017","Friday, June 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,96,14,4,2,Second,2017,FY 2017,Apr-17,42017,"Sunday, April 9, 2017","Saturday, May 6, 2017","Sunday, April 9, 2017","Saturday, July 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170414,"Friday, April 14, 2017",14/04/2017,4/14/2017,14,14th,Friday,6,5,2,15,2,104,3,2,15,4,April,1,2,Second,2017,CY 2017,Apr-17,42017,"Saturday, April 1, 2017","Sunday, April 30, 2017","Saturday, April 1, 2017","Friday, June 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,97,14,4,2,Second,2017,FY 2017,Apr-17,42017,"Sunday, April 9, 2017","Saturday, May 6, 2017","Sunday, April 9, 2017","Saturday, July 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170612,"Monday, June 12, 2017",12/6/2017,6/12/2017,12,12th,Monday,2,1,2,24,11,163,3,11,24,6,June,3,2,Second,2017,CY 2017,Jun-17,62017,"Thursday, June 1, 2017","Friday, June 30, 2017","Saturday, April 1, 2017","Friday, June 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,156,23,6,2,Second,2017,FY 2017,Jun-17,62017,"Sunday, June 11, 2017","Saturday, July 8, 2017","Sunday, April 9, 2017","Saturday, July 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170613,"Tuesday, June 13, 2017",13/06/2017,6/13/2017,13,13th,Tuesday,3,2,2,24,11,164,3,11,24,6,June,3,2,Second,2017,CY 2017,Jun-17,62017,"Thursday, June 1, 2017","Friday, June 30, 2017","Saturday, April 1, 2017","Friday, June 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,157,23,6,2,Second,2017,FY 2017,Jun-17,62017,"Sunday, June 11, 2017","Saturday, July 8, 2017","Sunday, April 9, 2017","Saturday, July 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170614,"Wednesday, June 14, 2017",14/06/2017,6/14/2017,14,14th,Wednesday,4,3,2,24,11,165,3,11,24,6,June,3,2,Second,2017,CY 2017,Jun-17,62017,"Thursday, June 1, 2017","Friday, June 30, 2017","Saturday, April 1, 2017","Friday, June 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,158,23,6,2,Second,2017,FY 2017,Jun-17,62017,"Sunday, June 11, 2017","Saturday, July 8, 2017","Sunday, April 9, 2017","Saturday, July 8, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170710,"Monday, July 10, 2017",10/7/2017,7/10/2017,10,10th,Monday,2,1,2,28,2,191,3,2,28,7,July,1,3,Third,2017,CY 2017,Jul-17,72017,"Saturday, July 1, 2017","Monday, July 31, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,184,27,7,3,Third,2017,FY 2017,Jul-17,72017,"Sunday, July 9, 2017","Saturday, August 5, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170711,"Tuesday, July 11, 2017",11/7/2017,7/11/2017,11,11th,Tuesday,3,2,2,28,2,192,3,2,28,7,July,1,3,Third,2017,CY 2017,Jul-17,72017,"Saturday, July 1, 2017","Monday, July 31, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,185,27,7,3,Third,2017,FY 2017,Jul-17,72017,"Sunday, July 9, 2017","Saturday, August 5, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170712,"Wednesday, July 12, 2017",12/7/2017,7/12/2017,12,12th,Wednesday,4,3,2,28,2,193,3,2,28,7,July,1,3,Third,2017,CY 2017,Jul-17,72017,"Saturday, July 1, 2017","Monday, July 31, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,186,27,7,3,Third,2017,FY 2017,Jul-17,72017,"Sunday, July 9, 2017","Saturday, August 5, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170713,"Thursday, July 13, 2017",13/07/2017,7/13/2017,13,13th,Thursday,5,4,2,28,2,194,3,2,28,7,July,1,3,Third,2017,CY 2017,Jul-17,72017,"Saturday, July 1, 2017","Monday, July 31, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,187,27,7,3,Third,2017,FY 2017,Jul-17,72017,"Sunday, July 9, 2017","Saturday, August 5, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170714,"Friday, July 14, 2017",14/07/2017,7/14/2017,14,14th,Friday,6,5,2,28,2,195,3,2,28,7,July,1,3,Third,2017,CY 2017,Jul-17,72017,"Saturday, July 1, 2017","Monday, July 31, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,188,27,7,3,Third,2017,FY 2017,Jul-17,72017,"Sunday, July 9, 2017","Saturday, August 5, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170814,"Monday, August 14, 2017",14/08/2017,8/14/2017,14,14th,Monday,2,1,2,33,7,226,3,7,33,8,August,2,3,Third,2017,CY 2017,Aug-17,82017,"Tuesday, August 1, 2017","Thursday, August 31, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,219,32,8,3,Third,2017,FY 2017,Aug-17,82017,"Sunday, August 6, 2017","Saturday, September 9, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170911,"Monday, September 11, 2017",11/9/2017,9/11/2017,11,11th,Monday,2,1,2,37,11,254,3,11,37,9,September,3,3,Third,2017,CY 2017,Sep-17,92017,"Friday, September 1, 2017","Saturday, September 30, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,247,36,9,3,Third,2017,FY 2017,Sep-17,92017,"Sunday, September 10, 2017","Saturday, October 7, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170912,"Tuesday, September 12, 2017",12/9/2017,9/12/2017,12,12th,Tuesday,3,2,2,37,11,255,3,11,37,9,September,3,3,Third,2017,CY 2017,Sep-17,92017,"Friday, September 1, 2017","Saturday, September 30, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,248,36,9,3,Third,2017,FY 2017,Sep-17,92017,"Sunday, September 10, 2017","Saturday, October 7, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170913,"Wednesday, September 13, 2017",13/09/2017,9/13/2017,13,13th,Wednesday,4,3,2,37,11,256,3,11,37,9,September,3,3,Third,2017,CY 2017,Sep-17,92017,"Friday, September 1, 2017","Saturday, September 30, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,249,36,9,3,Third,2017,FY 2017,Sep-17,92017,"Sunday, September 10, 2017","Saturday, October 7, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20170914,"Thursday, September 14, 2017",14/09/2017,9/14/2017,14,14th,Thursday,5,4,2,37,11,257,3,11,37,9,September,3,3,Third,2017,CY 2017,Sep-17,92017,"Friday, September 1, 2017","Saturday, September 30, 2017","Saturday, July 1, 2017","Saturday, September 30, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,250,36,9,3,Third,2017,FY 2017,Sep-17,92017,"Sunday, September 10, 2017","Saturday, October 7, 2017","Sunday, July 9, 2017","Saturday, October 7, 2017","Sunday, January 8, 2017","Saturday, January 6, 2018"
20171113,"Monday, November 13, 2017",13/11/2017,11/13/2017,13,13th,Monday,2,1,2,46,7,317,3,7,46,11,November,2,4,Fourth,2017,CY 2017,Nov-17,112017,"Wednesday, November 1, 2017","Thursday, November 30, 2017","Sunday, October 1, 2017","Sunday, December 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,310,45,11,4,Fourth,2017,FY 2017,Nov-17,112017,"Sunday, November 5, 2017","Saturday, December 9, 2017","Sunday, October 8, 2017","Saturday, January 6, 2018","Sunday, January 8, 2017","Saturday, January 6, 2018"
20171114,"Tuesday, November 14, 2017",14/11/2017,11/14/2017,14,14th,Tuesday,3,2,2,46,7,318,3,7,46,11,November,2,4,Fourth,2017,CY 2017,Nov-17,112017,"Wednesday, November 1, 2017","Thursday, November 30, 2017","Sunday, October 1, 2017","Sunday, December 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,311,45,11,4,Fourth,2017,FY 2017,Nov-17,112017,"Sunday, November 5, 2017","Saturday, December 9, 2017","Sunday, October 8, 2017","Saturday, January 6, 2018","Sunday, January 8, 2017","Saturday, January 6, 2018"
20171211,"Monday, December 11, 2017",11/12/2017,12/11/2017,11,11th,Monday,2,1,2,50,11,345,3,11,50,12,December,3,4,Fourth,2017,CY 2017,Dec-17,122017,"Friday, December 1, 2017","Sunday, December 31, 2017","Sunday, October 1, 2017","Sunday, December 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,338,49,12,4,Fourth,2017,FY 2017,Dec-17,122017,"Sunday, December 10, 2017","Saturday, January 6, 2018","Sunday, October 8, 2017","Saturday, January 6, 2018","Sunday, January 8, 2017","Saturday, January 6, 2018"
20171212,"Tuesday, December 12, 2017",12/12/2017,12/12/2017,12,12th,Tuesday,3,2,2,50,11,346,3,11,50,12,December,3,4,Fourth,2017,CY 2017,Dec-17,122017,"Friday, December 1, 2017","Sunday, December 31, 2017","Sunday, October 1, 2017","Sunday, December 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,339,49,12,4,Fourth,2017,FY 2017,Dec-17,122017,"Sunday, December 10, 2017","Saturday, January 6, 2018","Sunday, October 8, 2017","Saturday, January 6, 2018","Sunday, January 8, 2017","Saturday, January 6, 2018"
20171213,"Wednesday, December 13, 2017",13/12/2017,12/13/2017,13,13th,Wednesday,4,3,2,50,11,347,3,11,50,12,December,3,4,Fourth,2017,CY 2017,Dec-17,122017,"Friday, December 1, 2017","Sunday, December 31, 2017","Sunday, October 1, 2017","Sunday, December 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,340,49,12,4,Fourth,2017,FY 2017,Dec-17,122017,"Sunday, December 10, 2017","Saturday, January 6, 2018","Sunday, October 8, 2017","Saturday, January 6, 2018","Sunday, January 8, 2017","Saturday, January 6, 2018"
20171214,"Thursday, December 14, 2017",14/12/2017,12/14/2017,14,14th,Thursday,5,4,2,50,11,348,3,11,50,12,December,3,4,Fourth,2017,CY 2017,Dec-17,122017,"Friday, December 1, 2017","Sunday, December 31, 2017","Sunday, October 1, 2017","Sunday, December 31, 2017","Sunday, January 1, 2017","Sunday, December 31, 2017",FALSE,TRUE,,FALSE,,341,49,12,4,Fourth,2017,FY 2017,Dec-17,122017,"Sunday, December 10, 2017","Saturday, January 6, 2018","Sunday, October 8, 2017","Saturday, January 6, 2018","Sunday, January 8, 2017","Saturday, January 6, 2018"
20180212,"Monday, February 12, 2018",12/2/2018,2/12/2018,12,12th,Monday,2,1,2,7,7,43,3,7,7,2,February,2,1,First,2018,CY 2018,Feb-18,22018,"Thursday, February 1, 2018","Wednesday, February 28, 2018","Monday, January 1, 2018","Saturday, March 31, 2018","Monday, January 1, 2018","Monday, December 31, 2018",FALSE,TRUE,,FALSE,,37,6,2,1,First,2018,FY 2018,Feb-18,22018,"Sunday, February 4, 2018","Saturday, March 10, 2018","Sunday, January 7, 2018","Saturday, April 7, 2018","Sunday, January 7, 2018","Saturday, January 5, 2019"
20180213,"Tuesday, February 13, 2018",13/02/2018,2/13/2018,13,13th,Tuesday,3,2,2,7,7,44,3,7,7,2,February,2,1,First,2018,CY 2018,Feb-18,22018,"Thursday, February 1, 2018","Wednesday, February 28, 2018","Monday, January 1, 2018","Saturday, March 31, 2018","Monday, January 1, 2018","Monday, December 31, 2018",FALSE,TRUE,,FALSE,,38,6,2,1,First,2018,FY 2018,Feb-18,22018,"Sunday, February 4, 2018","Saturday, March 10, 2018","Sunday, January 7, 2018","Saturday, April 7, 2018","Sunday, January 7, 2018","Saturday, January 5, 2019"
20180312,"Monday, March 12, 2018",12/3/2018,3/12/2018,12,12th,Monday,2,1,2,11,11,71,3,11,11,3,March,3,1,First,2018,CY 2018,Mar-18,32018,"Thursday, March 1, 2018","Saturday, March 31, 2018","Monday, January 1, 2018","Saturday, March 31, 2018","Monday, January 1, 2018","Monday, December 31, 2018",FALSE,TRUE,,FALSE,,65,10,3,1,First,2018,FY 2018,Mar-18,32018,"Sunday, March 11, 2018","Saturday, April 7, 2018","Sunday, January 7, 2018","Saturday, April 7, 2018","Sunday, January 7, 2018","Saturday, January 5, 2019"
